Metric,Dataset,Model,Method,ScoreType,Score
MetricX-XXL,wmt14_ruen,Llama 3.1 8B,MTE,Detrended,0.5379301701008689
MetricX-XXL,wmt14_ruen,Llama 3.1 8B,MCSE,Raw,0.2024753363408694
MetricX-XXL,wmt14_ruen,Llama 3.1 8B,MCSE,Detrended,0.3040694278901123
MetricX-XXL,wmt14_ruen,Llama 3.1 8B,MCNSE,Raw,0.4044478748838261
MetricX-XXL,wmt14_ruen,Llama 3.1 8B,MCNSE,Detrended,0.4323645692338883
MetricX-XXL,wmt14_ruen,Llama 3.1 8B,LSRL,Raw,0.36583490918108896
MetricX-XXL,wmt14_ruen,Llama 3.1 8B,LSRL,Detrended,0.37608746545182586
MetricX-XXL,wmt14_fren,Llama 3.1 8B,MSP,Raw,0.19427739084106216
MetricX-XXL,wmt14_fren,Llama 3.1 8B,MSP,Detrended,0.30954734148017876
MetricX-XXL,wmt14_fren,Llama 3.1 8B,PPL,Raw,0.3190730336724598
MetricX-XXL,wmt14_fren,Llama 3.1 8B,PPL,Detrended,0.35664672495495475
MetricX-XXL,wmt14_fren,Llama 3.1 8B,MTE,Raw,0.3926666926172321
MetricX-XXL,wmt14_fren,Llama 3.1 8B,MTE,Detrended,0.434769278552827
MetricX-XXL,wmt14_fren,Llama 3.1 8B,MCSE,Raw,0.163122850981538
MetricX-XXL,wmt14_fren,Llama 3.1 8B,MCSE,Detrended,0.24622383984671084
MetricX-XXL,wmt14_fren,Llama 3.1 8B,MCNSE,Raw,0.3239985382898059
MetricX-XXL,wmt14_fren,Llama 3.1 8B,MCNSE,Detrended,0.3421394690891758
MetricX-XXL,wmt14_fren,Llama 3.1 8B,LSRL,Raw,0.3001731555789324
MetricX-XXL,wmt14_fren,Llama 3.1 8B,LSRL,Detrended,0.2945810464630152
MetricX-XXL,wmt19_deen,Llama 3.1 8B,MSP,Raw,0.2250884851388857
MetricX-XXL,wmt19_deen,Llama 3.1 8B,MSP,Detrended,0.40328110464505706
MetricX-XXL,wmt19_deen,Llama 3.1 8B,PPL,Raw,0.3900047065621488
MetricX-XXL,wmt19_deen,Llama 3.1 8B,PPL,Detrended,0.4043603411513156
MetricX-XXL,wmt19_deen,Llama 3.1 8B,MTE,Raw,0.4274812687997017
MetricX-XXL,wmt19_deen,Llama 3.1 8B,MTE,Detrended,0.4708649450634988
MetricX-XXL,wmt19_deen,Llama 3.1 8B,MCSE,Raw,0.14279602628312213
MetricX-XXL,wmt19_deen,Llama 3.1 8B,MCSE,Detrended,0.3179271354194409
MetricX-XXL,wmt19_deen,Llama 3.1 8B,MCNSE,Raw,0.3831082127621986
MetricX-XXL,wmt19_deen,Llama 3.1 8B,MCNSE,Detrended,0.38503571066275705
MetricX-XXL,wmt19_deen,Llama 3.1 8B,LSRL,Raw,0.3562436565756899
MetricX-XXL,wmt19_deen,Llama 3.1 8B,LSRL,Detrended,0.3477825602321154
MetricX-XXL,wmt19_fien,Llama 3.1 8B,MSP,Raw,0.08428189771095493
MetricX-XXL,wmt19_fien,Llama 3.1 8B,MSP,Detrended,0.4124445513870326
MetricX-XXL,wmt19_fien,Llama 3.1 8B,PPL,Raw,0.4818939043072037
MetricX-XXL,wmt19_fien,Llama 3.1 8B,PPL,Detrended,0.48235394010729216
MetricX-XXL,wmt19_fien,Llama 3.1 8B,MTE,Raw,0.5198475240993802
MetricX-XXL,wmt19_fien,Llama 3.1 8B,MTE,Detrended,0.5088181747425637
MetricX-XXL,wmt19_fien,Llama 3.1 8B,MCSE,Raw,-0.0016065487681357039
MetricX-XXL,wmt19_fien,Llama 3.1 8B,MCSE,Detrended,0.2949550677489686
MetricX-XXL,wmt19_fien,Llama 3.1 8B,MCNSE,Raw,0.39293692534839414
MetricX-XXL,wmt19_fien,Llama 3.1 8B,MCNSE,Detrended,0.3929999843800981
MetricX-XXL,wmt19_fien,Llama 3.1 8B,LSRL,Raw,0.31624372099202586
MetricX-XXL,wmt19_fien,Llama 3.1 8B,LSRL,Detrended,0.3330551440913323
MetricX-XXL,wmt19_lten,Llama 3.1 8B,MSP,Raw,0.1186858026958328
MetricX-XXL,wmt19_lten,Llama 3.1 8B,MSP,Detrended,0.38188861726903683
MetricX-XXL,wmt19_lten,Llama 3.1 8B,PPL,Raw,0.4344888631631551
MetricX-XXL,wmt19_lten,Llama 3.1 8B,PPL,Detrended,0.4361615599575989
MetricX-XXL,wmt19_lten,Llama 3.1 8B,MTE,Raw,0.48746150760977847
MetricX-XXL,wmt19_lten,Llama 3.1 8B,MTE,Detrended,0.48933416997186974
MetricX-XXL,wmt19_lten,Llama 3.1 8B,MCSE,Raw,0.06546519535236757
MetricX-XXL,wmt19_lten,Llama 3.1 8B,MCSE,Detrended,0.2881613515677722
MetricX-XXL,wmt19_lten,Llama 3.1 8B,MCNSE,Raw,0.43792700809119445
MetricX-XXL,wmt19_lten,Llama 3.1 8B,MCNSE,Detrended,0.4378060184057857
MetricX-XXL,wmt19_lten,Llama 3.1 8B,LSRL,Raw,0.4160549461015525
MetricX-XXL,wmt19_lten,Llama 3.1 8B,LSRL,Detrended,0.3982703640415839
MetricX-XXL,wmt19_ruen,Llama 3.1 8B,MSP,Raw,0.2637615152781679
MetricX-XXL,wmt19_ruen,Llama 3.1 8B,MSP,Detrended,0.354657349628274
MetricX-XXL,wmt19_ruen,Llama 3.1 8B,PPL,Raw,0.31059656919040257
MetricX-XXL,wmt19_ruen,Llama 3.1 8B,PPL,Detrended,0.39595676292222504
MetricX-XXL,wmt19_ruen,Llama 3.1 8B,MTE,Raw,0.3558903496322687
MetricX-XXL,wmt19_ruen,Llama 3.1 8B,MTE,Detrended,0.4543923396348868
MetricX-XXL,wmt19_ruen,Llama 3.1 8B,MCSE,Raw,0.21288636066474342
MetricX-XXL,wmt19_ruen,Llama 3.1 8B,MCSE,Detrended,0.2746162551092833
MetricX-XXL,wmt19_ruen,Llama 3.1 8B,MCNSE,Raw,0.3236881315416644
MetricX-XXL,wmt19_ruen,Llama 3.1 8B,MCNSE,Detrended,0.3606491751660464
MetricX-XXL,wmt19_ruen,Llama 3.1 8B,LSRL,Raw,0.31106989290061066
MetricX-XXL,wmt19_ruen,Llama 3.1 8B,LSRL,Detrended,0.3260555121087192
MetricX-XXL,wmt14_csen,Gemma 2 9B,MSP,Raw,0.18910382031898135
MetricX-XXL,wmt14_csen,Gemma 2 9B,MSP,Detrended,0.3923846472593016
MetricX-XXL,wmt14_csen,Gemma 2 9B,PPL,Raw,0.4245027775029517
MetricX-XXL,wmt14_csen,Gemma 2 9B,PPL,Detrended,0.42910825963028265
MetricX-XXL,wmt14_csen,Gemma 2 9B,MTE,Raw,0.4499607660775961
MetricX-XXL,wmt14_csen,Gemma 2 9B,MTE,Detrended,0.46338603484578
MetricX-XXL,wmt14_csen,Gemma 2 9B,MCSE,Raw,0.11043036660721543
MetricX-XXL,wmt14_csen,Gemma 2 9B,MCSE,Detrended,0.3076370325555125
MetricX-XXL,wmt14_csen,Gemma 2 9B,MCNSE,Raw,0.38286385371253284
MetricX-XXL,wmt14_csen,Gemma 2 9B,MCNSE,Detrended,0.3832919278968765
MetricX-XXL,wmt14_csen,Gemma 2 9B,LSRL,Raw,0.34627293301714945
MetricX-XXL,wmt14_csen,Gemma 2 9B,LSRL,Detrended,0.34647158813466866
MetricX-XXL,wmt14_deen,Gemma 2 9B,MSP,Raw,0.21937044258876592
MetricX-XXL,wmt14_deen,Gemma 2 9B,MSP,Detrended,0.4461927329826481
MetricX-XXL,wmt14_deen,Gemma 2 9B,PPL,Raw,0.4711480119748819
MetricX-XXL,wmt14_deen,Gemma 2 9B,PPL,Detrended,0.4785788681526844
MetricX-XXL,wmt14_deen,Gemma 2 9B,MTE,Raw,0.4749302851952612
MetricX-XXL,wmt14_deen,Gemma 2 9B,MTE,Detrended,0.4947367268969127
MetricX-XXL,wmt14_deen,Gemma 2 9B,MCSE,Raw,0.15450863276785132
MetricX-XXL,wmt14_deen,Gemma 2 9B,MCSE,Detrended,0.35941875370017035
MetricX-XXL,wmt14_deen,Gemma 2 9B,MCNSE,Raw,0.43089036627225524
MetricX-XXL,wmt14_deen,Gemma 2 9B,MCNSE,Detrended,0.43034005526406904
MetricX-XXL,wmt14_deen,Gemma 2 9B,LSRL,Raw,0.38299217962201315
MetricX-XXL,wmt14_deen,Gemma 2 9B,LSRL,Detrended,0.3847488173301997
MetricX-XXL,wmt14_ruen,Gemma 2 9B,MSP,Raw,0.2879719813811583
MetricX-XXL,wmt14_ruen,Gemma 2 9B,MSP,Detrended,0.41203265998924177
MetricX-XXL,wmt14_ruen,Gemma 2 9B,PPL,Raw,0.40525993581904507
MetricX-XXL,wmt14_ruen,Gemma 2 9B,PPL,Detrended,0.4274400894545415
MetricX-XXL,wmt14_ruen,Gemma 2 9B,MTE,Raw,0.41877060749996653
MetricX-XXL,wmt14_ruen,Gemma 2 9B,MTE,Detrended,0.4596160440536557
MetricX-XXL,wmt14_ruen,Gemma 2 9B,MCSE,Raw,0.21331033586477557
MetricX-XXL,wmt14_ruen,Gemma 2 9B,MCSE,Detrended,0.3281135577840669
MetricX-XXL,wmt14_ruen,Gemma 2 9B,MCNSE,Raw,0.402494513128116
MetricX-XXL,wmt14_ruen,Gemma 2 9B,MCNSE,Detrended,0.41255875989100316
MetricX-XXL,wmt14_ruen,Gemma 2 9B,LSRL,Raw,0.3628012795189854
MetricX-XXL,wmt14_ruen,Gemma 2 9B,LSRL,Detrended,0.3664191890919645
MetricX-XXL,wmt14_fren,Gemma 2 9B,MSP,Raw,0.13296958626545372
MetricX-XXL,wmt14_fren,Gemma 2 9B,MSP,Detrended,0.2895651149760845
MetricX-XXL,wmt14_fren,Gemma 2 9B,PPL,Raw,0.32557965810185086
MetricX-XXL,wmt14_fren,Gemma 2 9B,PPL,Detrended,0.3295557448846372
MetricX-XXL,wmt14_fren,Gemma 2 9B,MTE,Raw,0.358881838921519
MetricX-XXL,wmt14_fren,Gemma 2 9B,MTE,Detrended,0.3707150082179784
MetricX-XXL,wmt14_fren,Gemma 2 9B,MCSE,Raw,0.12039230309261066
MetricX-XXL,wmt14_fren,Gemma 2 9B,MCSE,Detrended,0.27635624414683424
MetricX-XXL,wmt14_fren,Gemma 2 9B,MCNSE,Raw,0.3301084057838703
MetricX-XXL,wmt14_fren,Gemma 2 9B,MCNSE,Detrended,0.33313650708094805
MetricX-XXL,wmt14_fren,Gemma 2 9B,LSRL,Raw,0.26359125518091653
MetricX-XXL,wmt14_fren,Gemma 2 9B,LSRL,Detrended,0.26403013740208625
MetricX-XXL,wmt19_deen,Gemma 2 9B,MSP,Raw,0.27889275202732866
MetricX-XXL,wmt19_deen,Gemma 2 9B,MSP,Detrended,0.44603712122977707
MetricX-XXL,wmt19_deen,Gemma 2 9B,PPL,Raw,0.41855422914325036
MetricX-XXL,wmt19_deen,Gemma 2 9B,PPL,Detrended,0.4269930151999155
MetricX-XXL,wmt19_deen,Gemma 2 9B,MTE,Raw,0.44045930678700396
MetricX-XXL,wmt19_deen,Gemma 2 9B,MTE,Detrended,0.46694326730361563
MetricX-XXL,wmt19_deen,Gemma 2 9B,MCSE,Raw,0.20092711545519598
MetricX-XXL,wmt19_deen,Gemma 2 9B,MCSE,Detrended,0.40062622084257793
MetricX-XXL,wmt19_deen,Gemma 2 9B,MCNSE,Raw,0.429129299681221
MetricX-XXL,wmt19_deen,Gemma 2 9B,MCNSE,Detrended,0.43641309608783435
MetricX-XXL,wmt19_deen,Gemma 2 9B,LSRL,Raw,0.36225217367285373
MetricX-XXL,wmt19_deen,Gemma 2 9B,LSRL,Detrended,0.3583313796102604
MetricX-XXL,wmt19_fien,Gemma 2 9B,MSP,Raw,0.057621920916927055
MetricX-XXL,wmt19_fien,Gemma 2 9B,MSP,Detrended,0.3520860127194643
MetricX-XXL,wmt19_fien,Gemma 2 9B,PPL,Raw,0.40768056204746056
MetricX-XXL,wmt19_fien,Gemma 2 9B,PPL,Detrended,0.40715860536573206
MetricX-XXL,wmt19_fien,Gemma 2 9B,MTE,Raw,0.4542775273396426
MetricX-XXL,wmt19_fien,Gemma 2 9B,MTE,Detrended,0.4460788738055472
MetricX-XXL,wmt19_fien,Gemma 2 9B,MCSE,Raw,-0.026988033407255686
MetricX-XXL,wmt19_fien,Gemma 2 9B,MCSE,Detrended,0.26597296218259153
MetricX-XXL,wmt19_fien,Gemma 2 9B,MCNSE,Raw,0.36280167581839434
MetricX-XXL,wmt19_fien,Gemma 2 9B,MCNSE,Detrended,0.36366098932118146
MetricX-XXL,wmt19_fien,Gemma 2 9B,LSRL,Raw,0.3387766817466965
MetricX-XXL,wmt19_fien,Gemma 2 9B,LSRL,Detrended,0.3607088401717293
MetricX-XXL,wmt19_lten,Gemma 2 9B,MSP,Raw,0.24074268132569707
MetricX-XXL,wmt19_lten,Gemma 2 9B,MSP,Detrended,0.348526574657116
MetricX-XXL,wmt19_lten,Gemma 2 9B,PPL,Raw,0.330852150013128
MetricX-XXL,wmt19_lten,Gemma 2 9B,PPL,Detrended,0.3419220043985734
MetricX-XXL,wmt19_lten,Gemma 2 9B,MTE,Raw,0.3353989707193578
MetricX-XXL,wmt19_lten,Gemma 2 9B,MTE,Detrended,0.37304794798571767
MetricX-XXL,wmt19_lten,Gemma 2 9B,MCSE,Raw,0.17216936226905086
MetricX-XXL,wmt19_lten,Gemma 2 9B,MCSE,Detrended,0.24542374647670306
MetricX-XXL,wmt19_lten,Gemma 2 9B,MCNSE,Raw,0.3191150499782459
MetricX-XXL,wmt19_lten,Gemma 2 9B,MCNSE,Detrended,0.31891306058891905
MetricX-XXL,wmt19_lten,Gemma 2 9B,LSRL,Raw,0.3436729661315034
MetricX-XXL,wmt19_lten,Gemma 2 9B,LSRL,Detrended,0.308912728857937
MetricX-XXL,wmt19_ruen,Gemma 2 9B,MSP,Raw,0.26543926884820856
MetricX-XXL,wmt19_ruen,Gemma 2 9B,MSP,Detrended,0.3864774138361482
MetricX-XXL,wmt19_ruen,Gemma 2 9B,PPL,Raw,0.34027811675889136
MetricX-XXL,wmt19_ruen,Gemma 2 9B,PPL,Detrended,0.3709505082195683
MetricX-XXL,wmt19_ruen,Gemma 2 9B,MTE,Raw,0.35006489276103253
MetricX-XXL,wmt19_ruen,Gemma 2 9B,MTE,Detrended,0.41376491640088653
MetricX-XXL,wmt19_ruen,Gemma 2 9B,MCSE,Raw,0.22853798916905285
MetricX-XXL,wmt19_ruen,Gemma 2 9B,MCSE,Detrended,0.35161022207245135
MetricX-XXL,wmt19_ruen,Gemma 2 9B,MCNSE,Raw,0.38112168888076786
MetricX-XXL,wmt19_ruen,Gemma 2 9B,MCNSE,Detrended,0.3971453412237721
MetricX-XXL,wmt19_ruen,Gemma 2 9B,LSRL,Raw,0.33533046778155207
MetricX-XXL,wmt19_ruen,Gemma 2 9B,LSRL,Detrended,0.34298703927814317
MetricX-XXL,wmt14_csen,EuroLLM 9B,MSP,Raw,0.12700382512990865
MetricX-XXL,wmt14_csen,EuroLLM 9B,MSP,Detrended,0.32359139363080214
MetricX-XXL,wmt14_csen,EuroLLM 9B,PPL,Raw,0.5116119290639901
MetricX-XXL,wmt14_csen,EuroLLM 9B,PPL,Detrended,0.5153191335103722
MetricX-XXL,wmt14_csen,EuroLLM 9B,MTE,Raw,0.5410824113990269
MetricX-XXL,wmt14_csen,EuroLLM 9B,MTE,Detrended,0.5480760625003246
MetricX-XXL,wmt14_csen,EuroLLM 9B,MCSE,Raw,0.19992344902846323
MetricX-XXL,wmt14_csen,EuroLLM 9B,MCSE,Detrended,0.41747918627963587
MetricX-XXL,wmt14_csen,EuroLLM 9B,MCNSE,Raw,0.23039019928848517
MetricX-XXL,wmt14_csen,EuroLLM 9B,MCNSE,Detrended,0.20952019333773225
MetricX-XXL,wmt14_csen,EuroLLM 9B,LSRL,Raw,0.289369388576396
MetricX-XXL,wmt14_csen,EuroLLM 9B,LSRL,Detrended,0.285749030553591
MetricX-XXL,wmt14_deen,EuroLLM 9B,MSP,Raw,0.22559679349277145
MetricX-XXL,wmt14_deen,EuroLLM 9B,MSP,Detrended,0.44352328238819305
MetricX-XXL,wmt14_deen,EuroLLM 9B,PPL,Raw,0.521115545177528
MetricX-XXL,wmt14_deen,EuroLLM 9B,PPL,Detrended,0.5289613756477444
MetricX-XXL,wmt14_deen,EuroLLM 9B,MTE,Raw,0.5369597833860931
MetricX-XXL,wmt14_deen,EuroLLM 9B,MTE,Detrended,0.546957301086226
MetricX-XXL,wmt14_deen,EuroLLM 9B,MCSE,Raw,0.236851242847467
MetricX-XXL,wmt14_deen,EuroLLM 9B,MCSE,Detrended,0.4205264689386264
MetricX-XXL,wmt14_deen,EuroLLM 9B,MCNSE,Raw,0.33004206525243474
MetricX-XXL,wmt14_deen,EuroLLM 9B,MCNSE,Detrended,0.32679540019371445
MetricX-XXL,wmt14_deen,EuroLLM 9B,LSRL,Raw,0.34015992057012756
MetricX-XXL,wmt14_deen,EuroLLM 9B,LSRL,Detrended,0.34128710806978274
MetricX-XXL,wmt14_ruen,EuroLLM 9B,MSP,Raw,0.29687118150047254
MetricX-XXL,wmt14_ruen,EuroLLM 9B,MSP,Detrended,0.44546590244963163
MetricX-XXL,wmt14_ruen,EuroLLM 9B,PPL,Raw,0.45357522426002017
MetricX-XXL,wmt14_ruen,EuroLLM 9B,PPL,Detrended,0.45752115457536285
MetricX-XXL,wmt14_ruen,EuroLLM 9B,MTE,Raw,0.4767313544208524
MetricX-XXL,wmt14_ruen,EuroLLM 9B,MTE,Detrended,0.4699018119849414
MetricX-XXL,wmt14_ruen,EuroLLM 9B,MCSE,Raw,0.2827704342387031
MetricX-XXL,wmt14_ruen,EuroLLM 9B,MCSE,Detrended,0.38919370883357
MetricX-XXL,wmt14_ruen,EuroLLM 9B,MCNSE,Raw,0.29455956145409207
MetricX-XXL,wmt14_ruen,EuroLLM 9B,MCNSE,Detrended,0.28276396338384147
MetricX-XXL,wmt14_ruen,EuroLLM 9B,LSRL,Raw,0.29955553355961073
MetricX-XXL,wmt14_ruen,EuroLLM 9B,LSRL,Detrended,0.29863098291033063
MetricX-XXL,wmt14_fren,EuroLLM 9B,MSP,Raw,0.11109451574567548
MetricX-XXL,wmt14_fren,EuroLLM 9B,MSP,Detrended,0.26516389283121744
MetricX-XXL,wmt14_fren,EuroLLM 9B,PPL,Raw,0.4149389881059363
MetricX-XXL,wmt14_fren,EuroLLM 9B,PPL,Detrended,0.41888923236120224
MetricX-XXL,wmt14_fren,EuroLLM 9B,MTE,Raw,0.45554973110456354
MetricX-XXL,wmt14_fren,EuroLLM 9B,MTE,Detrended,0.4647862764381547
MetricX-XXL,wmt14_fren,EuroLLM 9B,MCSE,Raw,0.16435274546200884
MetricX-XXL,wmt14_fren,EuroLLM 9B,MCSE,Detrended,0.35989455369647594
MetricX-XXL,wmt14_fren,EuroLLM 9B,MCNSE,Raw,0.22250682012306594
MetricX-XXL,wmt14_fren,EuroLLM 9B,MCNSE,Detrended,0.21427579409294706
MetricX-XXL,wmt14_fren,EuroLLM 9B,LSRL,Raw,0.27188604643743913
MetricX-XXL,wmt14_fren,EuroLLM 9B,LSRL,Detrended,0.27193788598062174
MetricX-XXL,wmt19_deen,EuroLLM 9B,MSP,Raw,0.23033400228495907
MetricX-XXL,wmt19_deen,EuroLLM 9B,MSP,Detrended,0.42759413896403187
MetricX-XXL,wmt19_deen,EuroLLM 9B,PPL,Raw,0.4806841454780032
MetricX-XXL,wmt19_deen,EuroLLM 9B,PPL,Detrended,0.48328725170232084
MetricX-XXL,wmt19_deen,EuroLLM 9B,MTE,Raw,0.49780141610962986
MetricX-XXL,wmt19_deen,EuroLLM 9B,MTE,Detrended,0.5124161123265054
MetricX-XXL,wmt19_deen,EuroLLM 9B,MCSE,Raw,0.24741341516879606
MetricX-XXL,wmt19_deen,EuroLLM 9B,MCSE,Detrended,0.40236502259988166
MetricX-XXL,wmt19_deen,EuroLLM 9B,MCNSE,Raw,0.27595361353762804
MetricX-XXL,wmt19_deen,EuroLLM 9B,MCNSE,Detrended,0.25642018601510436
MetricX-XXL,wmt19_deen,EuroLLM 9B,LSRL,Raw,0.3057177435877247
MetricX-XXL,wmt19_deen,EuroLLM 9B,LSRL,Detrended,0.3042290393940263
MetricX-XXL,wmt19_fien,EuroLLM 9B,MSP,Raw,0.040943163845878386
MetricX-XXL,wmt19_fien,EuroLLM 9B,MSP,Detrended,0.33866520171379744
MetricX-XXL,wmt19_fien,EuroLLM 9B,PPL,Raw,0.4446047650798497
MetricX-XXL,wmt19_fien,EuroLLM 9B,PPL,Detrended,0.43571946762928426
MetricX-XXL,wmt19_fien,EuroLLM 9B,MTE,Raw,0.48582598594548343
MetricX-XXL,wmt19_fien,EuroLLM 9B,MTE,Detrended,0.4702348705053137
MetricX-XXL,wmt19_fien,EuroLLM 9B,MCSE,Raw,0.09772297899375514
MetricX-XXL,wmt19_fien,EuroLLM 9B,MCSE,Detrended,0.35727451447140135
MetricX-XXL,wmt19_fien,EuroLLM 9B,MCNSE,Raw,0.32400122351921795
MetricX-XXL,wmt19_fien,EuroLLM 9B,MCNSE,Detrended,0.30441158623066666
MetricX-XXL,wmt19_fien,EuroLLM 9B,LSRL,Raw,0.3026860499566757
MetricX-XXL,wmt19_fien,EuroLLM 9B,LSRL,Detrended,0.316364692787877
MetricX-XXL,wmt19_lten,EuroLLM 9B,MSP,Raw,0.1549509011660918
MetricX-XXL,wmt19_lten,EuroLLM 9B,MSP,Detrended,0.31194635390086134
MetricX-XXL,wmt19_lten,EuroLLM 9B,PPL,Raw,0.402737876232832
MetricX-XXL,wmt19_lten,EuroLLM 9B,PPL,Detrended,0.4226427303751648
MetricX-XXL,wmt19_lten,EuroLLM 9B,MTE,Raw,0.42394083864825444
MetricX-XXL,wmt19_lten,EuroLLM 9B,MTE,Detrended,0.4667401094416379
MetricX-XXL,wmt19_lten,EuroLLM 9B,MCSE,Raw,0.25358759684348325
MetricX-XXL,wmt19_lten,EuroLLM 9B,MCSE,Detrended,0.3564031310189961
MetricX-XXL,wmt19_lten,EuroLLM 9B,MCNSE,Raw,0.26413261855332093
MetricX-XXL,wmt19_lten,EuroLLM 9B,MCNSE,Detrended,0.2506280378683252
MetricX-XXL,wmt19_lten,EuroLLM 9B,LSRL,Raw,0.30675995994487265
MetricX-XXL,wmt19_lten,EuroLLM 9B,LSRL,Detrended,0.30573081866994817
MetricX-XXL,wmt19_ruen,EuroLLM 9B,MSP,Raw,0.28354586045070035
MetricX-XXL,wmt19_ruen,EuroLLM 9B,MSP,Detrended,0.37891106931488583
MetricX-XXL,wmt19_ruen,EuroLLM 9B,PPL,Raw,0.33443638790225294
MetricX-XXL,wmt19_ruen,EuroLLM 9B,PPL,Detrended,0.3714311451009224
MetricX-XXL,wmt19_ruen,EuroLLM 9B,MTE,Raw,0.36113171647000497
MetricX-XXL,wmt19_ruen,EuroLLM 9B,MTE,Detrended,0.4198125846980801
MetricX-XXL,wmt19_ruen,EuroLLM 9B,MCSE,Raw,0.27277411459326484
MetricX-XXL,wmt19_ruen,EuroLLM 9B,MCSE,Detrended,0.34318367457458654
MetricX-XXL,wmt19_ruen,EuroLLM 9B,MCNSE,Raw,0.2141300628365373
MetricX-XXL,wmt19_ruen,EuroLLM 9B,MCNSE,Detrended,0.23373900893459149
MetricX-XXL,wmt19_ruen,EuroLLM 9B,LSRL,Raw,0.196564512003171
MetricX-XXL,wmt19_ruen,EuroLLM 9B,LSRL,Detrended,0.20738796529305115
Comet WMT22,wmt14_csen,Llama 3.1 8B,MSP,Raw,0.4244433995724548
Comet WMT22,wmt14_csen,Llama 3.1 8B,MSP,Detrended,0.4687667568744989
Comet WMT22,wmt14_csen,Llama 3.1 8B,PPL,Raw,0.4172419203330615
Comet WMT22,wmt14_csen,Llama 3.1 8B,PPL,Detrended,0.5209564341935427
Comet WMT22,wmt14_csen,Llama 3.1 8B,MTE,Raw,0.44451740095477477
Comet WMT22,wmt14_csen,Llama 3.1 8B,MTE,Detrended,0.5760739189296077
Comet WMT22,wmt14_csen,Llama 3.1 8B,MCSE,Raw,0.3646169630793558
Comet WMT22,wmt14_csen,Llama 3.1 8B,MCSE,Detrended,0.3759817364788187
Comet WMT22,wmt14_csen,Llama 3.1 8B,MCNSE,Raw,0.4810979688617009
Comet WMT22,wmt14_csen,Llama 3.1 8B,MCNSE,Detrended,0.4856360013824867
Comet WMT22,wmt14_csen,Llama 3.1 8B,LSRL,Raw,0.44809572362229333
Comet WMT22,wmt14_csen,Llama 3.1 8B,LSRL,Detrended,0.41186073764483566
Comet WMT22,wmt14_deen,Llama 3.1 8B,MSP,Raw,0.3943381895702435
Comet WMT22,wmt14_deen,Llama 3.1 8B,MSP,Detrended,0.4874111776902879
Comet WMT22,wmt14_deen,Llama 3.1 8B,PPL,Raw,0.45542054956936034
Comet WMT22,wmt14_deen,Llama 3.1 8B,PPL,Detrended,0.5147907318258307
Comet WMT22,wmt14_deen,Llama 3.1 8B,MTE,Raw,0.4785245431008445
Comet WMT22,wmt14_deen,Llama 3.1 8B,MTE,Detrended,0.5626331608383074
Comet WMT22,wmt14_deen,Llama 3.1 8B,MCSE,Raw,0.3221173803270793
Comet WMT22,wmt14_deen,Llama 3.1 8B,MCSE,Detrended,0.3560863518237088
Comet WMT22,wmt14_deen,Llama 3.1 8B,MCNSE,Raw,0.4353442957197908
Comet WMT22,wmt14_deen,Llama 3.1 8B,MCNSE,Detrended,0.4412620479574951
Comet WMT22,wmt14_deen,Llama 3.1 8B,LSRL,Raw,0.443841730665517
Comet WMT22,wmt14_deen,Llama 3.1 8B,LSRL,Detrended,0.40799319234694187
Comet WMT22,wmt14_ruen,Llama 3.1 8B,MSP,Raw,0.45269833324634934
Comet WMT22,wmt14_ruen,Llama 3.1 8B,MSP,Detrended,0.48079256513743174
Comet WMT22,wmt14_ruen,Llama 3.1 8B,PPL,Raw,0.3709834106289464
Comet WMT22,wmt14_ruen,Llama 3.1 8B,PPL,Detrended,0.5263241866156294
Comet WMT22,wmt14_ruen,Llama 3.1 8B,MTE,Raw,0.40644893614942645
Comet WMT22,wmt14_ruen,Llama 3.1 8B,MTE,Detrended,0.5886034204650681
Comet WMT22,wmt14_ruen,Llama 3.1 8B,MCSE,Raw,0.3471265419827787
Comet WMT22,wmt14_ruen,Llama 3.1 8B,MCSE,Detrended,0.32786513663235045
Comet WMT22,wmt14_ruen,Llama 3.1 8B,MCNSE,Raw,0.40050846268689416
Comet WMT22,wmt14_ruen,Llama 3.1 8B,MCNSE,Detrended,0.47338399578612544
Comet WMT22,wmt14_ruen,Llama 3.1 8B,LSRL,Raw,0.38173949024506265
Comet WMT22,wmt14_ruen,Llama 3.1 8B,LSRL,Detrended,0.4358050831675306
Comet WMT22,wmt14_fren,Llama 3.1 8B,MSP,Raw,0.3494917395284792
Comet WMT22,wmt14_fren,Llama 3.1 8B,MSP,Detrended,0.39803671297015736
Comet WMT22,wmt14_fren,Llama 3.1 8B,PPL,Raw,0.3138641956213274
Comet WMT22,wmt14_fren,Llama 3.1 8B,PPL,Detrended,0.4124305070490263
Comet WMT22,wmt14_fren,Llama 3.1 8B,MTE,Raw,0.3737622938890502
Comet WMT22,wmt14_fren,Llama 3.1 8B,MTE,Detrended,0.4837290509589576
Comet WMT22,wmt14_fren,Llama 3.1 8B,MCSE,Raw,0.29565874871089726
Comet WMT22,wmt14_fren,Llama 3.1 8B,MCSE,Detrended,0.2795818681080751
Comet WMT22,wmt14_fren,Llama 3.1 8B,MCNSE,Raw,0.35789758092049007
Comet WMT22,wmt14_fren,Llama 3.1 8B,MCNSE,Detrended,0.39467727863319674
Comet WMT22,wmt14_fren,Llama 3.1 8B,LSRL,Raw,0.34554389674186786
